,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
A_23_P257176,0,0,0,0,0,0,1,0
A_24_P376422,0,0,-1,-1,-1,0,1,0
A_21_P0010002,0,0,0,0,0,0,1,0
A_21_P0005954,0,0,0,0,0,0,1,0
A_33_P3308964,0,1,0,1,0,0,1,0
A_23_P12992,0,0,0,0,0,0,1,0
A_22_P00004073,0,0,0,0,0,0,1,0
A_32_P145153,1,-1,-1,0,-1,0,1,0
A_24_P212152,1,0,0,0,0,0,1,0
A_32_P208178,0,-1,-1,-1,-1,0,1,0
A_23_P148410,0,1,0,1,0,0,1,0
A_23_P77779,0,-1,-1,0,-1,0,1,0
A_21_P0010525,0,0,0,0,0,0,1,0
A_33_P3220149,0,1,1,0,0,0,1,0
A_33_P3410206,0,1,1,0,0,0,1,0
A_23_P17870,0,-1,0,0,0,0,1,0
A_33_P3317406,0,0,0,0,0,0,1,0
A_33_P3239587,0,1,1,1,0,0,1,0
A_24_P135902,1,0,0,-1,0,0,1,0
A_23_P93623,1,0,0,0,0,0,1,0
A_22_P00002736,0,1,1,1,0,0,1,0
A_33_P3270034,0,0,0,0,0,0,1,0
A_23_P208850,0,-1,-1,-1,-1,0,1,0
A_23_P45945,0,-1,0,0,0,0,1,0
A_23_P151321,0,-1,0,0,0,0,1,0
A_23_P56922,0,-1,0,-1,-1,0,1,0
A_33_P3282836,0,0,-1,0,0,0,1,0
A_33_P3275826,0,1,1,1,0,0,1,0
A_32_P184367,1,0,-1,0,0,0,1,0
A_23_P217666,0,-1,-1,-1,-1,0,1,0
A_23_P107653,0,0,1,1,1,0,1,0
A_24_P49687,1,-1,-1,0,-1,0,1,0
A_21_P0011109,0,-1,-1,-1,-1,0,1,0
A_22_P00009815,0,1,1,1,0,0,1,0
A_33_P3265374,0,-1,-1,1,-1,0,1,0
A_33_P3787904,0,0,-1,1,0,0,1,0
A_23_P128624,0,0,1,1,0,0,1,0
A_23_P14876,0,0,1,1,0,0,1,0
A_23_P104413,0,1,1,0,0,0,1,0
A_24_P921366,-1,-1,0,0,0,0,1,0
A_33_P3265185,0,-1,-1,0,0,0,1,0
A_23_P254271,0,-1,0,-1,0,0,1,0
A_23_P141389,0,-1,0,-1,-1,0,1,0
A_23_P74229,0,-1,-1,-1,0,0,1,0
A_32_P193288,1,-1,-1,0,0,0,1,0
A_24_P203726,0,-1,-1,-1,-1,0,1,0
A_24_P236799,0,0,1,-1,-1,0,1,0
A_33_P3244998,0,0,-1,1,0,0,1,0
A_23_P132294,0,-1,0,0,1,0,1,0
