"";"Gene symbol";"2_2";"2_3";"2_4"
"1358";"FAM155A";-0,113410311688191;-0,647478956381899;-0,407640997282344
"1359";"LOC101929562";1,11670138782625;0,0854008113710831;1,22958692380665
"1360";"HNRNPL";0,0143382720333664;-0,801645722268842;-0,170885097598947
"1361";"MAPKAP1";-0,597826559413303;-0,0683936847940667;-0,581082237171065
"1362";"NBPF14";-0,448043800709631;-0,378761036581;-0,666220326998469
"1363";"SON";0,59858734955283;-0,282412249285347;0,438263604428212
"1364";"TENM2";2,18434733849991;0,24742583726083;1,65138489886283
"1365";"NDST1";-0,561515905099473;-0,203719191431136;-0,059611662954895
"1366";"MAGED2";0,534632662574857;-0,0869770806621741;0,0773186574466984
"1367";"GRAMD4";0,441760958353772;0,00818726222767285;0,536854404542324
"1368";"LOC729040";-0,0886680650885899;0,0119663550784721;0,591119791847505
"1369";"CCDC102B";1,45095980967726;0,0548037505937558;0,941265245530513
"1370";"SNORD16";0,672992939198946;-0,840377017076461;0,384128239782702
"1371";"lnc-ITGBL1-1";0,161456315878304;0,0440257299869957;0,757719262685786
"1372";"C15orf52";0,355233177791557;0,549497693992886;0,367728247481701
"1373";"KCTD9";0,105243608402385;-0,645303662087508;-0,110027686978061
"1374";"POPDC2";-0,568767753135215;-0,51748635950917;-0,02237764963703
"1375";"WDR18";-0,278459318958844;-0,509472300788391;-0,224765043992136
"1376";"DUSP22";-0,640027297189469;-0,174258039284064;-0,792388228420437
"1377";"HIST1H3F";-1,21432906991499;-1,59865238777799;-1,18688302602171
"1378";"SEMA3B";0,54067892289753;-0,080582866980403;0,471435868639332
"1379";"XLOC_l2_003888";-1,26637241709868;-0,0150853290001831;0,0100603669620207
"1380";"LOC101929584";-0,57228979343334;-0,00464258514663562;0,0269879456137147
"1381";"ARHGAP42";0,911518767810906;0,0518960401491357;0,860848518106045
"1382";"NPIPB5";-0,679424004625763;0,0594877764436343;-0,478540776681917
"1383";"NT5C3A";-0,434730022714363;-0,212627440926004;-0,630133924110139
"1384";"IGFBP7";0,688948165719123;0,838297468886947;0,71137891293427
"1385";"MAFK";-0,715113256879419;-0,356007737226063;-0,168351848135134
"1386";"CHP1";0,307723275186208;0,581708945594547;-0,0534987828118014
"1387";"SLC39A11";0,611986460198231;0,112899923131799;0,251549562068432
"1388";"FAM35A";-0,241111292880209;-0,421564043091291;-0,605361081623605
"1389";"CCNL1";0,0976213570045451;-0,535744104218699;0,539800041429107
"1390";"POT1";0,195071506673488;-0,417923977427879;0,717476686617583
"1391";"HIST1H2AB";-0,574262776215834;-0,258792421050618;-0,158664496323601
"1392";"MORC4";-0,166056207684343;-0,615804635208545;-0,423592525036106
"1393";"PCBP1-AS1";0,183733855684059;0,00426245813214088;0,510007621670674
"1394";"LOC158435";-0,0960341692438517;-0,586882543009864;0,069088590287682
"1395";"lnc-USP7-1";-0,538014105042848;0,0232844908098833;-0,0863601796461735
"1396";"MIR210HG";-1,45188742737235;-0,371953053657098;-0,392204510907282
"1397";"TPST1";0,560236255572484;0,0781617041629736;0,369935126114076
"1398";"lnc-LRRC30-1";-0,872621624820613;0,0309609610379429;0,398701900706539
"1399";"LYZL1";-1,4856292332485;-0,0088277403456356;0,152879081653295
"1400";"NOTCH3";0,697637637241148;0,0838842382069913;1,15955303126889
"1401";"APPL2";0,693288787743984;-0,0324872981807052;0,210033549031874
"1402";"LINC00941";-0,655057884520726;-0,246068112360578;-0,635089006554903
"1403";"TBRG4";-0,513377495334285;-0,783304913867016;-0,335138980436259
"1404";"ZNF398";-0,104252161125063;-0,51377891927368;-0,154216907307255
"1405";"PIN1";-0,325722444367879;-0,61273125707654;-0,135438007898692
"1406";"COL6A1";0,796180246027556;0,976531337816215;0,63956794127411
"1407";"lnc-SASS6-2";0,509102123793593;0,038228393279371;0,520455602309862
"1408";"IDH3A";-0,823761880667923;-0,371308689258869;-0,757873332575448
"1409";"lnc-MTERFD3-1";0,274714126952336;0,0238364102775979;0,509311953503076
"1410";"UBXN8";-0,195703299169526;-0,139801460234166;-0,655666683788667
"1411";"SMC1A";-0,82382166497283;-0,150121760605911;-0,0229829949720437
"1412";"BMP7";0,501803410360579;0,0329713111684171;0,912598757971526
"1413";"HIST1H2BF";-0,512795592947181;-0,327928605089908;-0,695872349945314
"1414";"TM4SF1-AS1";0,709737954696102;0,00295705984468819;0,282042984867728
"1415";"B3GALNT2";-0,283053996146846;-0,0437642984299069;-0,523896718261389
"1416";"FLJ46906";-1,58542010626251;-0,132212547216979;-0,372625234470308
"1417";"SLC22A18";0,539813283421636;0,495526602004208;0,546266046447938
"1418";"PNPT1";-0,357365107041545;-0,454546083898947;-0,539519281768829
"1419";"IGDCC4";0,778547592323999;0,0515698344589355;0,515493776382436
"1420";"OSBPL1A";0,645623930231038;0,0645614527822669;0,416754712894091
"1421";"ECM2";-0,512706474767067;-0,0185306669787311;-0,409803300645298
"1422";"TUBGCP2";-0,276660739060615;-0,630831970914247;-0,247623253205927
"1423";"MRVI1-AS1";0,282386932160014;0,00241852491994177;0,61808184689227
"1424";"ARPC3";0,1586693119528;0,580634067355128;-0,0234936436463764
"1425";"P2RX7";0,378621103470008;0,147700192208617;0,907904659673304
"1426";"MKNK2";-0,606407512188994;0,558045969541561;-0,494491036816013
"1427";"TRA2B";-0,164421769439137;-0,69657995963313;-0,123218643968068
"1428";"DHRS12";0,454451100029128;0,0734449451293053;0,56202791467695
"1429";"RPL34";0,474686515110541;0,56914271038087;0,240752540134046
"1430";"ABCA1";1,15837137768941;0,0272287772627609;1,11748493732609
"1431";"OXSR1";-0,600790741971322;-0,398463832729017;-0,332576684068999
"1432";"lnc-NMNAT1-1";-1,23446018709854;-0,00182126024340867;-0,0677059128327255
"1433";"LCAT";-1,43221969694025;-0,108966202899407;-0,19923959810078
"1434";"MSH6";-0,76904518282316;-1,15087092995064;-0,809771536057885
"1435";"MIR503HG";-1,2528722995607;-1,33555567910345;-0,923508725071976
"1436";"FGFR1";-0,301080437702341;-0,24694423471049;0,724308176653747
"1437";"C11orf24";-0,482622917231153;-0,600310534596963;-0,651097746130811
"1438";"TPT1";0,121238948782636;0,902446955957511;0,108978019193683
"1439";"TMPO";-0,794899574322641;-0,0186904176964844;-0,645473297171473
"1440";"lnc-WARS2-2";1,01537495331123;0,0669207439218371;1,42363790459067
"1441";"LOC101929689";1,56966277061556;0,038228393279371;1,237472990408
"1442";"NUP35";-0,825174902517337;-0,405213109758679;-0,946911681597105
"1443";"ENAH";0,751869645763135;0,318429698132391;0,412168053820046
"1444";"FLJ31715";0,629047987971989;0,135474216514033;0,375565194307131
"1445";"JAZF1";0,42788522886824;0,166159397528169;0,501914277133742
"1446";"AMZ2P1";-0,147881126981936;-0,216290208670152;-0,602091881319372
"1447";"SNORA80B";0,137409762758469;-0,488710260624737;-0,786483034513645
"1448";"PCK2";-2,44800562331249;-0,0143315083772722;-0,275815532189228
"1449";"LINC01119";0,394180663642731;-0,0121460143568131;0,605667793646411
"1450";"TIMM8A";-0,521000615841025;-0,967022257804306;-0,408906264978703
"1451";"LOC101927440";-0,145987341590973;0,0145532166155089;0,730907037070422
"1452";"H3F3A";0,345907857510265;0,732942972163685;0,352669048972169
"1453";"CHRNA5";-0,662698179554062;-0,0760827220647315;-0,910464061589442
"1454";"GANAB";-0,588283250125647;-0,104952300436415;-0,0863035244951773
"1455";"FAM167B";0,461919387215584;0,172737408587751;0,648084384254804
"1456";"MFAP1";-0,200423720337562;-0,436116247273884;-0,521594676899541
"1457";"SNORA27";0,47775783319;-1,13638458767927;0,141482655150718
"1458";"LHB";-0,716193208023926;-0,999444621193039;-0,610308264828575
"1459";"DEPDC1";-0,648799884303612;-0,857175669836381;-0,659922928984916
"1460";"ZNF512";-0,265131710316268;-0,118250425931594;-0,659643302963984
"1461";"B3GALNT2";-0,428332323904321;-0,593283059469031;-0,157140118843988
"1462";"KLHDC4";-0,154616499785873;-0,521771437335083;-0,0691611212814347
"1463";"PSEN2";0,524860296703225;-0,209381739694212;0,239744402109209
"1464";"lnc-LRMP-2";0,456044041937995;0,0156468249197186;0,597235578611447
"1465";"DBH-AS1";-0,573075974719703;-0,771312772927889;-0,282783216788021
"1466";"MBL1P";-0,539102705420004;-0,0284276786482245;-0,37954408079873
"1467";"CYP2W1";0,311061473620495;1,48947838757093;0,438721773780585
"1468";"RAP2C";-0,280824499252847;0,0211995843267538;-0,592032129571056
"1469";"SNRPF";-0,604397354152899;-0,417049132409593;-0,219313414458306
"1470";"LARS";-0,448248988107037;-0,852703018832599;-0,257171287140676
"1471";"lnc-TSPYL6-2";-1,88745502489139;-0,0147279235793012;0,115505219587645
"1472";"MAGT1";0,506764253976461;-0,317519742192409;0,601813533270192
"1473";"FLNC";-0,391262609404617;-1,03327282003994;-0,649907330593343
"1474";"FDX1L";-0,237922837986916;-0,524810528322825;-0,0459657511132559
"1475";"DEPDC1B";-0,559380750755073;-0,00858620186432812;-0,472118993924889
"1476";"TUBA1C";0,276957771940479;0,774676472697152;0,329170270907386
"1477";"SPINK1";-0,365370373887747;-0,587457405719566;-0,0258096450822223
"1478";"C11orf31";0,844194206250133;1,05655571493057;0,812928488892439
"1479";"UHRF1";-1,1865175688245;-0,376619277367874;-0,836717147073605
"1480";"PAX8-AS1";0,112457925235233;-0,129649162137649;0,75908255891718
"1481";"MAGEA6";0,165162259351384;0,00345880775720886;0,761235870545383
"1482";"PRDX3";-0,29221480149143;-0,190536472702853;-0,856899055144354
"1483";"VIM-AS1";0,891447579394152;0,0064805605283047;0,843672246656841
"1484";"SLC36A1";0,00553489652371491;-0,52127746319398;-0,0180877442657212
"1485";"SLC44A1";0,547466328383629;0,174647785725375;0,309936306746605
"1486";"TNFRSF21";1,01525609211984;0,0282229924605544;0,75173194044287
"1487";"LPAR1";0,632342517006798;-0,000699714747315117;0,26311162022873
"1488";"PTPRE";-0,182882119523192;0,119321255981828;0,611522193373487
"1489";"NDUFA4";0,171404670050142;0,534302302799333;0,155874621151869
"1490";"RDX";-0,248679057856989;-0,000989726250627765;-0,604270198073428
"1491";"STAC2";1,06583856206426;0,117194353953425;0,960872587300793
"1492";"ARL6IP1";-0,2226728758049;-0,120769714956126;-0,659398253856182
"1493";"SNORD55";0,389683097779495;-0,117533973495298;0,568007481537038
"1494";"lnc-CTNNA2-1";-0,151276906851724;-0,667295235869079;0,644196175893032
"1495";"GPN1";-0,595346173768227;-0,564495253439463;-0,745141391332408
"1496";"MYCBP2";0,190370192755431;0,0999350651909447;0,667118570315747
"1497";"NUP35";-0,484629147753262;-0,854448219400097;-0,716102309464283
"1498";"MSI2";-0,397340559413359;-9,79174033588492e-05;-0,581447568158592
"1499";"CLINT1";-0,021712417662596;-0,526847109967546;-0,227479679622903
"1500";"LOC101929689";1,0956642577394;0,0147340543673051;1,02428373796373
"1501";"LINC00709";-1,85851328818521;-0,00587568272391481;0,0373665546729488
"1502";"lnc-PLEKHA5-1";0,399882636961747;0,0234858181445983;0,51591676051075
"1503";"SERBP1";-0,611931435241472;-0,825854083919975;-0,505609456447103
"1504";"MRPL14";-0,220514391406925;-0,66644536993345;-0,109663089326605
"1505";"SAC3D1";-0,0166454407348798;-0,732287336782809;0,0258741769699995
"1506";"CCZ1";-0,617163490796286;-0,0426494152869168;-0,383921047978076
"1507";"TMED9";-0,851740057294123;-0,0458760831825631;-0,0059502008403915
"1508";"GRASP";1,06591265243214;0,038145306171586;0,400701540822713
"1509";"SRGAP2B";0,482493380014506;-0,388623321198281;0,572844527148673
"1510";"ZW10";-0,660577146011124;-0,153220385916341;-0,463587127879002
"1511";"TNFRSF14";0,664312380695961;-0,107595442298328;0,58259530786827
"1512";"PURG";0,527078047968521;0,0420279410738447;0,53499952299349
"1513";"RCOR2";0,759935126762413;0,0251917020811123;-0,161170553958615
"1514";"ADSL";-0,626674039289085;-0,885430168538795;-0,718693844832629
"1515";"lnc-AF131215.3.1-1";-0,355548365764436;-0,567644921445374;-0,170387524463144
"1516";"FAM27E3";-0,736207867244397;-0,361081685957125;-0,432011852044266
"1517";"TEX41";0,509718480129275;0,955801691892195;0,76457575402643
"1518";"FCRLA";0,106992958295386;0,140192217329342;0,679917774588402
"1519";"FAM110A";-0,239588011179734;-0,114678334424081;0,506115166344512
"1520";"DNAJC10";-0,130546121402429;-0,789688459064299;-0,233698762699419
"1521";"VPS35";-0,0742926506672838;-0,571819773881219;-0,501466543338168
"1522";"HMBOX1";-0,649323945166443;-0,283309891113866;-0,311631154079197
"1523";"lnc-FAM78A-2";1,31283088403811;0,00241852491994177;0,0236246791036398
"1524";"P2RX7";0,592716195035703;0,162948228223134;0,960340590670068
"1525";"UBE2MP1";-0,32362473132223;-0,553075551024028;-0,318236409213961
"1526";"NAGLU";0,189280148573249;-0,520494892384871;-0,0399489022912342
"1527";"HOXA9";0,752552126340966;-0,0478833648979036;0,32353943671214
"1528";"CFI";0,506539342001704;0,145874253445905;0,476836462477511
"1529";"MAFB";2,41914908906618;1,66063521171164;1,80452115200768
"1530";"LOC101928864";0,511138038492991;0,0205998496432667;0,225219502901193
"1531";"TM4SF1";0,560486634961911;0,316346087823134;0,296348533548903
"1532";"HLA-J";0,46099139954346;0,635434542663725;0,460806246801894
"1533";"LOC101930114";1,3830047803985;0,171310487530695;1,19960337845463
"1534";"KDM5C";-1,78214036734505;-0,0113436038557211;0,219377944975198
"1535";"ANKRD26";-2,25362980600021;0,0156991002815783;-0,337404079482583
"1536";"THUMPD1";-0,445276374903138;-0,134013110119524;-0,652823302872545
"1537";"LOC101930506";0,0937771706571887;-0,0184738633601054;0,517357175190032
"1538";"NBEAP1";-0,729280562120207;-0,0237962713132305;-0,0790665743438238
"1539";"TIMELESS";-0,801041549866293;-1,17505319300746;-0,611139867209901
"1540";"LOC102724910";0,62833738671843;0,16127218233316;0,907609321602377
"1541";"ZNF607";-0,322450290291591;-0,547446697178054;-0,394170280270639
"1542";"HIST1H3H";-1,23946813978318;-1,27930588706034;-1,18340226451969
"1543";"METTL2B";-0,360976489665681;-0,794524942548362;-0,559741272178023
"1544";"SNORA57";-0,583060264828581;-0,677794069649654;-0,0677007697172318
"1545";"lnc-PFKP-3";1,86636754996002;-0,00951860016426531;0,0236246791036398
"1546";"lnc-MLXIP-1";-0,686019349742915;-0,00989173463127724;-0,319915749532874
"1547";"SPARC";1,46870035783409;1,16964207310287;0,917079888694471
"1548";"DDIT3";-1,19972461656228;-1,39948245114574;-0,740093199324499
"1549";"USP3";-0,503767605989623;-0,301685746542909;-0,813685274101151
"1550";"FBXL17";0,515382783036709;-0,138453319108128;0,224265714929453
"1551";"WWC3";-0,288287291478262;-0,565073234020074;-0,426575361460709
"1552";"COX11";0,537673737508424;-0,0351090056275916;0,541535739946497
"1553";"PCDHB11";0,982424057628662;0,173687872866219;0,654446946988166
"1554";"SACS";0,000415362100316702;-0,582379361846456;-0,242039971301282
"1555";"MYL6";0,212872171696701;0,661913546771434;0,19936371811375
"1556";"ARL6IP5";0,541047720402204;0,141099069359245;0,287950261301067
"1557";"PSIP1";-0,757107431118133;-0,781883158801682;-0,769027001602854
"1558";"EXOSC2";0,326269796522565;1,38843615856934;0,604088911335372
"1559";"lnc-DLX5-1";-1,80171872498778;-0,00767579635354299;0,0450051888798458
"1560";"GOLGA2P6";-0,28019206094039;-0,589599946156887;-0,243834995771217
"1561";"FBXO5";-0,65582605402662;-0,185812478791749;-0,706337740288871
"1562";"ARPP19";-0,11021066662551;-0,56100912388664;-0,266711507858667
"1563";"FAM98C";-0,286133612748962;-0,630940134654077;-0,235502251521374
"1564";"RPL41";0,300163807560035;0,849282018250119;0,30110102651305
"1565";"AP4E1";-0,339159020740385;-0,617635040998296;-0,355829852698828
"1566";"LOC101927740";0,51544953148753;0,0333375274144458;0,378912994468165
"1567";"HMBS";-0,410534605088197;-0,508779431738163;-0,333187497386768
"1568";"HSPA14";-0,357830239069662;-0,581030202078477;-0,25329832279815
"1569";"lnc-FAM76A-1";0,504561452056388;-0,362228993547271;0,37041236775811
"1570";"GNAS";0,125590610938308;0,504121082846363;-0,416071100214492
"1571";"PDCL";-0,208464903333501;-0,0568167325669733;-0,653234687125467
"1572";"SMAGP";-1,16073159521134;-0,367146290868306;-0,779902902409288
"1573";"XLOC_l2_013383";0,0648098161746518;-0,753091455799379;0,231655902069942
"1574";"ERRFI1";-0,838176731541657;-0,759672705948841;-0,459575516702344
"1575";"ASH2L";-0,1359415812236;-0,513004825763356;-0,468459472846358
"1576";"TM4SF1-AS1";0,578270920117243;0,0193168111782906;0,484641366660147
"1577";"PAICS";-0,869138189413409;-0,756875821409384;-0,982189060722644
"1578";"DCLK1";0,911311283778395;0,533393227125543;0,594665299791739
"1579";"POLR1E";-0,648819538007207;-0,221526488421019;-0,598429652948864
"1580";"TMEM133";0,577005512441431;0,103865049469429;0,284272796752911
"1581";"C4orf46";-0,677193760217078;-0,202251622329813;-0,728808633559085
"1582";"CD99L2";0,464524994615232;0,734390827677639;0,385779679693428
"1583";"lnc-AKIRIN1-1";0,40447089425486;-0,0257735698214607;0,725068292778024
"1584";"LDHB";-0,07571619067988;0,711905881862786;-0,0369889682559325
"1585";"PPP1R3C";0,704590456373037;-0,5064528213226;-0,0777070955750572
"1586";"PRRT3";0,685891782396587;0,0212307706554307;0,872679992200542
"1587";"PIGS";-0,300615366796414;-0,0190236467397744;-0,6561842778051
"1588";"ACSF3";-0,43975353033611;-0,567808496753693;-0,187852142226954
"1589";"DDX17";0,435841111575627;-0,642556638726452;0,462923929124931
"1590";"RNF40";-0,569419145048693;-0,298647877705092;-0,474240977527265
"1591";"PAX8-AS1";0,029240081337811;-0,0807302322592334;0,601839988954984
"1592";"NAMPT";-0,346627574667875;-0,853480779031501;0,100291038935044
"1593";"ENKD1";-0,364864078679392;-0,779293226233845;-0,329536057112626
"1594";"ZNF326";-0,509354677033186;-0,542742809555701;-0,652119024426328
"1595";"WFDC21P";0,585470557169455;0,0486765751169631;1,49638757246943
"1596";"RTBDN";0,448240372959979;0,146047506343169;0,643926849995861
"1597";"NPIPA5";-0,49953620918068;-0,996502341310952;-0,195318537316653
"1598";"lnc-WRNIP1-2";0,502509988912201;0,020728875379763;0,103852910441497
"1599";"ADAM17";-0,349018960784171;-0,436369228357774;-0,500322627612534
"1600";"UBA2";-0,460460365515255;-0,593752621353178;-0,878601513494845
"1601";"C17orf53";0,566913958832413;-0,0300343219421273;-0,508937538464425
"1602";"RPL6";0,470921683460428;1,35091742196077;0,402231189209102
"1603";"LINC01021";1,34372731667241;0,140997918289902;1,38684580672379
"1604";"lnc-EFR3A-2";0,538756791060506;-0,0374287905063064;0,278856368328819
"1605";"SGK223";0,54680343116385;-0,070180499901507;0,305284258978081
"1606";"MMP14";1,55667923183108;-0,238174013606112;0,564602281389773
"1607";"lnc-DEC1-3";0,409252931372688;-0,0905087825837982;0,723794254287364
"1608";"TBL1XR1";-0,247911826997133;-0,0106372285490837;-0,565443214442383
"1609";"lnc-ARSD-2";0,791382818584309;0,0475945473146528;0,682819302280262
"1610";"COX14";0,0638290361066697;0,788729177743901;0,396847291360471
"1611";"CSNK2A2";-0,312460653969442;-0,810201928163463;-0,185792306554972
"1612";"PARP16";-0,298570395303806;-0,0413342317352372;-0,547524816367968
"1613";"SIPA1L3";-2,29193294486776;-0,0287141474214359;-0,164566685892404
"1614";"JMJD1C-AS1";0,554397491322726;0,0403464826559143;0,234175813866664
"1615";"MAN1C1";1,18798838989478;0,465428520371229;0,729441429980299
"1616";"C10orf90";0,426211870252858;0,0415868543687736;0,653103965937352
"1617";"lnc-RP11-410N8.4.1-2";-0,390329133215492;-0,618797071001093;-0,180148712857502
"1618";"lnc-EIF6-1";0,455603704858269;-0,00847787751508511;0,556645420509019
"1619";"AKAP9";0,737520511300553;-0,30557375707764;0,369143144700013
"1620";"TNFRSF10D";-0,431086171210096;-0,982667378842573;-0,516834146345649
"1621";"lnc-ZBTB17-2";-0,525160806272825;-0,430853969886931;-0,0785783206695335
"1622";"WDR34";-0,393154234523962;-0,634963983338998;-0,231643790093924
"1623";"NFKBIA";1,09980691409669;0,899937500452393;1,30973514223746
"1624";"DPH2";-0,460228522590213;-0,693640493208959;-0,38278363836263
"1625";"COL5A2";0,638261037230967;-0,114238277312352;0,434806505525142
"1626";"SPG20";0,566020330663266;-0,00518396143497224;0,277715425427629
"1627";"PHYHIP";1,34492369784325;0,200570792007812;1,20713633929402
"1628";"ARMCX6";-0,172387197308749;-0,0957562722690812;-0,566875941530171
"1629";"SRGN";0,122726830662022;-0,16202885233522;0,532049481039853
"1630";"LINC00882";0,865600847030309;0,166821286950237;0,648303124823751
"1631";"TRAIP";-0,803301811114886;-0,885008986759928;-0,698889497636408
"1632";"SCARNA10";0,641593031197455;-0,0695014445028566;0,0764224700116148
"1633";"LOC100506725";-1,75262322424174;-0,00841849028114616;0,0559416282927335
"1634";"SNAR-B2";1,43062747541858;1,64796164329162;1,25071889146857
"1635";"MYO18B";-0,0353731519392024;-0,00279949815903668;-0,509969169108176
"1636";"SNORD47";-0,826442995178578;-0,458736992199627;-0,781899966227692
"1637";"CNP";0,264101272051883;0,747775032867503;0,518965052010689
"1638";"PIGA";-0,415355506847257;-0,530247083750271;-0,587890642998696
"1639";"TRIM21";-0,818807644274127;-0,034926300226982;-0,110030765677994
"1640";"lnc-AC004980.12.1-1";0,166529103197976;-0,17523100159173;0,537701316533507
"1641";"NDUFS8";0,00461469369694856;0,559950829143842;0,126044261235266
"1642";"EFCAB1";1,64258102751548;0,343208987925894;1,59317538163652
"1643";"SMARCB1";-0,698875947507056;-0,0417343490795998;-0,519972452357908
"1644";"XLOC_l2_003066";-0,344937648938506;-0,00184742698275109;-0,521276714874902
"1645";"S100A10";0,237186143292579;0,695824889673034;0,260860509711823
"1646";"GLTSCR2";-0,0226051663958734;-0,611654127633743;0,0143476188323314
"1647";"PROC";-1,7339521444686;-0,0114790640644649;0,0825899386885406
"1648";"IL2RB";-0,644116937041634;-0,0847221949479211;-1,21813866125937
"1649";"UGGT2";-0,206960012590414;-0,587072053482499;-0,161031349340689
"1650";"DMKN";2,54821929682687;1,7442009488007;2,89721325186116
"1651";"lnc-CMBL-1";0,502482276695293;-0,0626396638419515;0,362531856247053
"1652";"lnc-SOD2-2";0,407382733169249;-0,0087093730602934;0,68949068255988
"1653";"EXOSC5";-0,583879469101232;-0,217689766033502;-0,460814859594166
"1654";"PIK3R2";0,350665492375664;0,601662012278704;0,403095835180384
"1655";"XRCC5";-0,202842605991551;-0,668208109089216;-0,410001861005941
"1656";"SMG1";-0,469485597959206;-0,0912020364073642;-0,659585175002085
"1657";"SLC35F6";-0,707592157043218;-0,648754198446063;-0,444735457355266
"1658";"SH3GLB1";-0,218100337713674;-0,704470896318691;-0,272555753291328
"1659";"BOD1L1";0,0944807645971147;-0,0565267981259514;0,658153598847585
"1660";"lnc-RAB4A-1";1,12120547061429;-0,00751605982607462;0,00905544821771405
"1661";"MAML3";-0,806104191435564;-0,0132033560577058;-0,235329974883649
"1662";"HDDC2";-0,488492505689558;-0,579692486679993;-0,271256152809138
"1663";"OARD1";-0,373794527660964;-0,660212930402613;-0,382904576390653
"1664";"GUCY1A2";0,856210917268231;0,0160157850884151;0,565767015291491
"1665";"LLPH";-0,382655879077783;-0,663758242977565;-0,267629812646688
"1666";"SGTB";-0,87590877431766;-1,18644273756643;-0,99400887585133
"1667";"MUTYH";-0,168197315876616;-0,591110309674824;-0,0716795935175896
"1668";"G0S2";-0,170593704847906;-0,208997946987427;0,66138726846754
"1669";"PRPF40A";0,155552067867927;-0,597870344701513;0,199468631437705
"1670";"ST3GAL6";0,368247203195492;0,0723683141512853;0,516048830252763
"1671";"SOX4";0,603999926925449;0,00540337958942416;0,0693408519074936
"1672";"BDKRB2";0,580671262996641;0,281618675525507;1,07333108293828
"1673";"GDAP1L1";0,489694570914023;0,0704120698549233;0,524514850773736
"1674";"TNS4";-1,61838706361627;-0,00247784664662021;0,0745708874639861
"1675";"SIDT2";1,23437313213538;0,0558701644326702;0,705314282381242
"1676";"GUCY1B3";0,8648895608135;0,177972868375815;0,792321735152749
"1677";"LARP4B";-0,0726524243202898;-0,557977401776299;-0,17121104960042
"1678";"LRRC32";0,537909950205161;0,0337954229668878;0,442779368139681
"1679";"S100A11";-0,555929321772985;0,0900722022514873;-0,454786818619971
"1680";"BID";0,410256775888596;0,619487946128711;0,753962244221629
"1681";"PCOLCE";1,09229402118794;0,136394385103543;0,971244778171899
"1682";"MSMO1";-0,712893069991081;0,00820734471581375;-0,875316892574361
"1683";"TRIM32";-0,284902273735572;-0,281078110758818;-0,509146599563496
"1684";"LOC101929465";0,844698339980505;0,0356518564799191;0,661415392724817
"1685";"LINC01085";0,695449795501549;0,0404473700608734;0,812624211101279
"1686";"TUBA4A";0,325054272893469;0,613890042887994;0,574553335147743
"1687";"LINC00476";0,607057193528404;-0,0632213964361346;0,654851758863312
"1688";"CRNDE";-0,278887547364465;-0,526033855599132;-0,312342175087065
"1689";"LGALS1";0,489012351393491;1,42989550840371;0,679258289221859
"1690";"MAN1B1";0,0521036751095656;-0,558774929594998;-0,0678298205234471
"1691";"LINC00571";-0,315021652222908;-0,0846751973072775;-0,575423496549644
"1692";"THBS2";0,816451224736696;0,239053931635117;0,727559831346899
"1693";"RPS28";0,200333375751557;0,523578900612078;0,200687834535631
"1694";"IER3";-0,530764252190174;-0,478188940198328;0,465380724690729
"1695";"WDSUB1";-0,508934482888179;-0,452254217723963;-0,431927533953743
"1696";"NUP155";-0,204961377889511;-0,294313901957709;-0,509563561492392
"1697";"ALG13";-0,443715428599143;-0,728639919268842;-0,158662727096911
"1698";"KIAA1324";0,836288684856643;0,133696862222012;0,495369560109875
"1699";"PDK1";-0,543104400921796;-0,679120225748261;-0,476750102461774
"1700";"ABHD14A";0,201684483481318;0,286434937353968;0,610519214398967
"1701";"ETV4";-0,694700470508856;-0,0795952241780142;-0,454277717495195
"1702";"SNORA22";0,123017824713396;-0,0621410634703574;0,790098487678101
"1703";"XYLT2";0,232010683800334;0,460218582955123;0,577123730064987
"1704";"ZBED5-AS1";0,687455846862913;0,172783884962041;0,645261593618395
"1705";"FCRLA";0,252662272849727;0,441776731716703;1,10343943918603
"1706";"DPPA5";-1,27134798170541;-0,00679690726593707;0,111359165009926
"1707";"LSM14B";0,666282309867085;-0,332839680998083;0,598481391353326
"1708";"MCF2L";1,09039838170634;0,743097365497581;0,556325459717503
"1709";"RAB7B";1,83907365776695;0,535447662120363;1,43313919973116
"1710";"LOC100507554";1,21909465329481;0,156517558984397;1,6004331973852
"1711";"YIPF1";-0,202632258354793;-0,541371768266758;-0,194274833698137
"1712";"FAM74A4";0,371023885969234;1,37751208768529;0,672340002298294
"1713";"CDC42SE1";0,210359650973544;-0,0976848171261193;-0,546232681105858
"1714";"HBE1";-0,450683124090039;-0,00700218257821295;-0,634448018883522
"1715";"UBR5";0,715450427458051;-0,349506040707202;0,421465448299496
"1716";"RNPEPL1";0,0965780139440195;0,57153007315535;0,402801860672106
"1717";"CDHR4";0,863690261844367;0,0120824586548318;0,501932492382234
"1718";"ZCWPW1";0,508376255991379;0,0105190286137056;0,57208623387375
"1719";"lnc-MED9-1";0,628041395239173;-0,0135519562991679;0,0559416282927335
"1720";"lnc-DAD1-2";-0,60115395282174;-0,00740668449961568;0,0850262240051333
"1721";"PRMT6";-0,418934620863726;-0,540596217040249;-0,748196030435963
"1722";"SLC20A1";-0,570989334024174;-0,621605416484816;-0,454793042962086
"1723";"HIST1H2AM";-0,301537847630424;-0,965962916935539;-0,284819834549258
"1724";"TFB2M";-0,14401662271752;-0,518873938022033;-0,400109309358752
"1725";"TIMM23";-0,562222611392729;-0,595640799186842;-0,225465319128146
