,1_1,1_2,1_3,1_4,2_1,2_2,2_3,2_4
NM_002592,0,0,1,0,0,-1,-1,-1
NM_017858,1,-1,0,-1,0,-1,-1,-1
NM_015257,0,-1,1,-1,0,-1,-1,-1
NM_013282,1,-1,-1,-1,-1,-1,-1,-1
NM_001032998,0,0,0,0,0,-1,-1,-1
NM_007317,0,0,1,-1,1,-1,-1,-1
NM_001024227,0,0,0,0,1,-1,-1,-1
AK094188,0,0,0,0,-1,-1,-1,-1
NM_003534,0,-1,0,-1,0,-1,-1,-1
NM_015622,0,0,0,0,0,-1,-1,-1
NM_012142,0,1,1,1,1,-1,-1,-1
NM_002896,0,0,0,0,0,-1,-1,-1
NM_014299,0,-1,-1,-1,-1,-1,-1,-1
NM_181503,0,-1,0,-1,0,-1,-1,-1
NM_080596,0,0,1,-1,0,-1,-1,-1
NM_001191323,-1,-1,-1,1,-1,-1,-1,-1
NM_002047,0,0,0,0,1,-1,-1,-1
NM_002916,0,0,1,0,1,-1,-1,-1
NM_006739,0,0,1,0,1,-1,-1,-1
NM_031229,0,0,0,0,-1,-1,-1,-1
NM_002160,0,-1,1,-1,-1,-1,-1,-1
NM_005387,0,1,0,-1,0,-1,-1,-1
NM_018193,0,0,1,0,1,-1,-1,-1
NM_025215,1,0,-1,0,0,-1,-1,-1
NM_018063,0,0,-1,0,0,-1,-1,-1
NM_003758,0,0,0,0,0,-1,-1,-1
NM_006461,0,0,1,1,1,-1,-1,-1
NM_005325,0,0,1,1,1,-1,-1,-1
BC043357,0,0,0,0,0,-1,-1,-1
NM_001135575,0,0,0,1,0,-1,-1,-1
NM_003258,1,1,1,0,1,-1,-1,-1
NM_001040445,0,0,0,-1,0,-1,-1,-1
NM_174889,0,-1,-1,-1,-1,-1,-1,-1
NM_004260,0,1,1,1,1,-1,-1,-1
NM_001924,-1,-1,1,-1,0,-1,-1,-1
NM_001905,0,0,0,0,1,-1,-1,-1
NM_000737,0,0,0,0,0,-1,-1,-1
NM_024834,0,0,0,-1,0,-1,-1,-1
NM_004960,0,-1,-1,0,1,-1,-1,-1
NM_005914,0,0,1,1,1,-1,-1,-1
